,x,y,mag275,uncert275,chi275,snr275,sharpness275,roundness275,crowding275,mag336,uncert336,chi336,snr336,sharpness336,roundness336,crowding336,field,RA,dec,QF1,Foreground
150,3787.56,3062.8,19.314,0.014,2.94,76.9,-0.039,0.041,0.425,19.564,0.011,2.16,99.2,-0.032,0.047,0.451,8,308.7373035430059,60.14088949071524,1,0
151,3007.52,2195.65,19.457,0.022,4.26,49.3,-0.043,0.024,0.476,19.603,0.04,5.77,27.2,-0.165,0.07,0.625,8,308.7623730749999,60.14389007072579,1,0
152,364.09,1550.19,19.49,0.013,2.8,83.5,-0.052,0.022,0.183,19.472,0.01,2.15,112.6,-0.067,0.034,0.215,8,308.80279799860796,60.16607321341564,1,0
153,1972.86,707.35,19.399,0.016,3.01,69.4,-0.031,0.026,0.567,19.594,0.02,3.55,53.7,-0.014,0.068,0.554,8,308.8022022088815,60.146087498411866,1,0
154,2392.6,3689.21,19.374,0.034,4.72,31.5,-0.187,0.142,0.84,19.541,0.049,7.26,22.1,-0.072,0.221,1.111,8,308.73981631353433,60.15767194851736,0,0
155,3620.5,1860.99,19.608,0.02,3.02,55.2,-0.077,0.083,0.421,19.602,0.014,2.73,76.8,-0.056,0.068,0.401,8,308.7624181409597,60.13620405897819,1,0
156,2773.09,1751.9,19.416,0.014,2.71,79.8,-0.022,0.029,0.435,19.694,0.013,2.2,86.6,-0.012,0.009,0.475,8,308.7734672814809,60.14383001421403,1,0
157,1427.01,541.02,19.431,0.011,2.53,98.5,-0.091,0.049,0.03,19.653,0.01,2.26,106.6,-0.103,0.027,0.022,8,308.81119343934154,60.150493084537146,1,0
158,3777.03,2267.0,19.453,0.016,3.56,69.2,-0.097,0.025,0.07,19.403,0.019,3.58,56.8,-0.171,0.089,0.074,8,308.7528802462454,60.136819025686385,1,0
159,3104.04,2906.0,19.552,0.037,5.69,29.1,-0.054,0.109,0.932,19.54,0.036,5.52,30.1,-0.048,0.042,1.0,8,308.7475494831407,60.14668155922462,0,0
160,1638.2,2208.98,19.563,0.017,2.55,62.6,-0.087,0.042,0.099,19.621,0.016,2.84,68.6,-0.087,0.096,0.09,8,308.7765480816605,60.15720734203025,1,0
161,2546.88,1492.13,19.513,0.013,2.45,84.9,-0.022,0.026,0.491,19.59,0.015,2.66,74.3,-0.016,0.052,0.52,8,308.78089978237335,60.14465513143442,1,0
162,1120.36,3302.8,19.333,0.024,4.1,44.5,-0.105,0.088,0.925,19.674,0.021,3.04,51.5,-0.069,0.026,0.945,8,308.7607396772569,60.16795580133368,0,0
163,4131.89,4382.53,27.634,1.005,1.25,1.1,-0.544,-0.77,0.048,19.569,0.056,7.42,19.4,0.075,0.423,0.0,8,308.70802380938403,60.144472000411845,0,1
164,2624.34,3958.16,19.516,0.013,2.18,83.3,-0.03,0.008,0.51,19.656,0.015,2.59,74.7,-0.026,0.02,0.531,8,308.7321451370394,60.15683912772389,1,0
165,940.0,3823.86,19.623,0.018,2.36,60.8,-0.056,0.045,0.185,19.666,0.013,2.22,82.8,-0.07,0.083,0.195,8,308.75250618122135,60.17243364021343,1,0
166,1713.25,304.59,19.492,0.012,2.28,91.4,-0.011,0.025,0.486,19.671,0.012,2.09,88.6,-0.017,0.044,0.548,8,308.81276644570374,60.14648294319706,1,0
167,1657.79,807.97,19.516,0.02,3.7,53.2,-0.023,0.039,0.607,19.67,0.018,2.99,59.5,-0.015,0.07,0.619,8,308.8035711253407,60.14966317072913,1,0
168,1912.4,3950.58,19.508,0.052,6.76,20.8,-0.156,-0.071,0.805,19.688,0.061,8.53,17.7,-0.105,0.174,1.2,8,308.73979236814586,60.16368887355617,0,0
169,995.1,1154.88,19.645,0.01,2.1,106.7,-0.039,0.018,0.172,19.534,0.01,2.22,104.1,-0.049,0.052,0.199,8,308.8038221818019,60.157894305283364,1,0
170,1363.51,1832.16,19.451,0.012,2.31,87.7,-0.019,0.045,0.54,19.835,0.013,2.15,80.6,-0.003,0.019,0.629,8,308.78677041346305,60.15788685924498,1,0
171,1690.55,2451.48,19.485,0.068,9.28,16.0,-0.148,0.259,1.16,19.552,0.075,10.02,14.6,0.059,0.64,1.323,8,308.77128167912605,60.15797335055114,0,0
172,2144.35,491.87,19.613,0.015,2.98,73.5,-0.035,0.046,0.17,19.454,0.015,2.78,71.3,-0.134,0.028,0.199,8,308.80457957331373,60.143297304750746,1,0
173,3097.94,2138.58,19.548,0.056,8.14,19.5,0.006,0.103,1.188,19.595,0.058,8.43,18.6,0.021,0.171,1.203,8,308.7625294553053,60.142715900649016,0,0
174,279.56,2850.86,21.049,0.541,14.17,2.0,0.126,2.239,1.988,19.822,0.067,7.93,16.2,0.115,0.287,1.387,8,308.7783980375148,60.17371889152679,0,1
175,1693.8,2455.89,19.294,0.298,15.81,3.6,-0.138,0.664,0.973,20.077,0.094,11.9,11.6,-0.291,1.018,0.944,8,308.7711616744647,60.15796504762157,0,0
176,3436.16,2423.98,19.55,0.015,2.59,74.5,-0.044,0.057,0.123,19.786,0.01,1.99,109.8,-0.047,0.017,0.134,8,308.7534198743741,60.140940402918005,1,0
177,1852.36,2448.88,19.65,0.019,2.71,58.1,-0.041,0.024,0.451,19.65,0.016,3.09,66.7,-0.029,0.026,0.473,8,308.76962618287166,60.15639430898611,1,0
178,1534.1,712.16,19.539,0.009,1.99,116.4,-0.071,0.033,0.18,19.768,0.013,2.54,81.1,-0.098,0.052,0.19,8,308.80673794256927,60.15035627329628,1,0
179,223.8,1361.8,19.847,0.025,4.04,43.7,-0.006,0.111,0.523,19.633,0.017,3.08,65.2,-0.056,0.026,0.518,8,308.80794146416815,60.16644064660525,1,0
180,1303.63,2929.45,19.467,0.054,6.25,20.1,-0.151,0.076,1.218,20.231,0.061,6.69,17.9,-0.189,0.08,1.101,8,308.76606794824295,60.16422422332561,0,0
181,297.07,2454.38,20.087,0.135,4.52,8.1,-0.072,-0.14,1.545,20.068,0.035,3.45,31.0,0.011,0.028,1.162,8,308.78592415382724,60.171468624944175,0,0
182,2287.17,3990.93,19.603,0.011,2.33,98.3,-0.065,0.041,0.071,19.653,0.01,2.14,106.5,-0.045,0.044,0.076,8,308.73505927423577,60.16027375823028,1,0
183,342.27,3417.07,19.584,0.065,7.46,16.8,-0.042,0.37,1.111,19.989,0.071,8.18,15.3,-0.059,0.159,1.199,8,308.7667229702434,60.176083126487455,0,0
184,3145.22,3894.92,19.642,0.019,3.12,56.7,-0.113,0.082,0.076,19.694,0.013,2.58,82.0,-0.076,0.033,0.078,8,308.7278896964023,60.15146687536587,1,0
185,3834.81,2080.78,19.687,0.012,2.39,89.9,0.014,0.036,0.203,19.527,0.01,1.7,109.2,-0.048,0.036,0.317,8,308.7558901798022,60.1352833707572,1,0
186,1359.87,3891.44,19.729,0.072,5.97,15.1,-0.067,0.075,1.373,19.928,0.05,6.21,21.9,-0.013,0.07,1.057,8,308.7467654631766,60.16872535863639,0,0
187,2580.0,3982.51,19.795,0.048,5.69,22.5,-0.022,-0.034,1.097,19.769,0.045,6.35,24.3,-0.02,0.264,1.04,8,308.7321385961102,60.157395841629786,0,0
188,1516.5,2350.61,19.58,0.021,3.44,51.1,-0.085,0.005,0.683,19.784,0.025,3.96,43.1,-0.086,0.017,0.768,8,308.7750780516716,60.1591278531094,0,0
189,1963.85,3274.92,19.562,0.038,5.02,28.6,-0.152,0.024,1.008,19.872,0.062,7.62,17.4,-0.121,0.134,1.203,8,308.7523901904068,60.159648466203656,0,0
190,3725.57,2946.59,19.616,0.045,6.05,23.9,-0.151,0.103,1.071,19.838,0.055,7.68,19.9,-0.101,-0.056,0.924,8,308.74021494972055,60.14088017922139,0,0
191,2662.3,2792.86,19.657,0.016,2.69,69.0,-0.019,0.029,0.369,19.894,0.013,2.31,81.9,-0.04,0.004,0.343,8,308.7544025460258,60.150362484950485,1,0
192,3166.89,413.66,19.777,0.018,2.82,60.1,-0.026,0.108,0.695,19.843,0.015,2.32,71.6,0.008,0.041,0.734,8,308.79531503796466,60.1329966511638,0,0
193,2576.63,3985.8,19.793,0.08,9.08,13.6,-0.076,-0.111,1.06,19.86,0.049,6.55,22.3,-0.069,0.326,1.056,8,308.7321101081428,60.15744569743273,0,0
194,2752.01,2098.21,19.676,0.031,4.63,34.6,-0.025,0.078,1.03,19.944,0.046,5.84,23.7,-0.013,0.199,1.16,8,308.7669593210045,60.14585091670382,0,0
195,990.0,2054.7,19.792,0.009,1.69,126.5,-0.035,0.001,0.109,19.688,0.007,1.4,147.5,-0.018,0.02,0.129,8,308.7863844017312,60.16266795540057,1,0
196,702.31,1119.15,19.78,0.05,6.61,21.6,-0.039,0.167,1.19,19.858,0.053,6.83,20.6,-0.029,0.052,1.212,8,308.8076069128555,60.160538377493566,0,0
197,1972.63,708.93,19.669,0.028,4.48,39.0,-0.041,0.002,0.685,19.845,0.034,4.95,31.9,-0.162,0.048,0.658,8,308.80217393664753,60.146098020028504,1,0
198,4160.07,2231.55,27.207,0.993,1.57,1.1,0.07,1.266,0.025,19.884,0.11,11.2,9.9,1.068,0.046,0.015,8,308.74953540135454,60.132926897847014,0,1
199,2596.46,3139.27,19.332,0.089,4.11,12.2,-0.052,0.159,1.187,20.156,0.033,3.4,33.3,0.0,0.045,1.358,8,308.7483617438823,60.152816078129845,0,0
200,2799.02,3769.21,21.804,0.038,2.07,28.5,-0.012,0.028,0.002,19.493,0.007,1.72,147.5,-0.003,-0.01,0.002,8,308.7339797497948,60.15415837435237,1,1
201,3795.28,3167.71,19.666,0.132,7.35,8.3,-0.22,0.272,1.247,20.423,0.066,5.83,16.4,-0.051,0.102,1.402,8,308.7351831228404,60.1413646882371,0,0
202,1834.74,1125.88,20.131,0.02,1.28,53.4,-0.043,0.041,0.297,19.966,0.011,1.87,101.3,-0.04,0.019,0.246,8,308.7955267425531,60.149621038933425,1,0
203,2963.61,3289.11,19.794,0.029,3.98,37.6,-0.081,0.051,0.413,19.964,0.016,2.67,68.6,-0.034,0.052,0.37,8,308.74158097657255,60.15004901645598,1,0
204,3814.86,3813.67,19.792,0.054,6.76,20.2,-0.046,0.216,1.15,20.02,0.056,6.74,19.3,-0.05,0.138,1.154,8,308.72241998171137,60.144560408863605,0,0
205,3743.34,3024.8,19.84,0.015,2.01,71.9,-0.019,0.025,0.442,19.734,0.015,1.9,70.2,-0.026,-0.024,0.48,8,308.7385077189563,60.14111821002601,1,0
206,2628.79,1592.01,19.915,0.018,3.07,60.8,0.002,-0.034,0.206,19.856,0.009,1.76,115.8,-0.055,0.008,0.16,8,308.7780953943331,60.144386938780954,1,0
207,174.66,3686.86,19.682,0.048,7.09,22.4,-0.053,0.019,0.91,19.962,0.051,6.5,21.1,-0.047,0.061,1.128,8,308.76324248476936,60.17911999715165,0,0
208,3101.14,2140.88,19.805,0.063,7.38,17.3,-0.026,0.154,1.277,19.993,0.081,8.48,13.5,-0.047,0.194,1.365,8,308.7624510407073,60.14269700552804,0,0
209,1642.48,2242.19,20.012,0.189,9.06,5.7,-0.259,0.126,1.003,20.318,0.078,9.11,13.9,-0.317,0.346,0.853,8,308.77585733800953,60.157340208339996,0,0
210,3107.79,2907.19,19.868,0.051,5.48,21.2,-0.01,0.03,1.066,19.87,0.057,7.46,19.0,-0.001,0.019,1.203,8,308.7474868511267,60.146651513291516,0,0
211,3504.56,2228.06,19.893,0.031,4.21,35.4,-0.059,0.342,0.909,20.165,0.046,5.57,23.4,-0.052,0.206,0.978,8,308.7565067903585,60.13925110975111,0,0
212,2625.89,3957.64,19.771,0.025,3.39,44.2,-0.053,0.014,0.586,19.921,0.025,3.31,43.9,-0.03,0.003,0.652,8,308.732138924716,60.1568214024709,1,0
213,906.57,3250.5,19.769,0.033,4.53,32.5,-0.129,0.111,0.924,19.906,0.051,6.48,21.2,-0.1,0.048,1.121,8,308.7640112611277,60.16974986943215,0,0
214,1544.02,2667.05,20.891,0.018,2.1,61.2,0.002,0.042,0.002,19.383,0.007,1.75,156.8,0.025,0.03,0.003,8,308.76863549578474,60.160521945486835,1,1
215,2753.94,2098.26,19.799,0.038,5.09,28.8,-0.016,-0.024,1.146,19.997,0.05,6.19,21.7,-0.049,0.245,1.167,8,308.7669380093186,60.145832507056134,0,0
216,3799.91,355.85,20.013,0.013,2.16,81.2,-0.008,0.018,0.387,19.774,0.011,1.97,101.2,-0.021,0.032,0.389,8,308.78976499218436,60.126570232934064,1,0
217,265.31,3553.23,19.832,0.048,5.65,22.6,-0.224,0.149,0.814,20.107,0.053,6.95,20.4,-0.277,0.177,0.671,8,308.7648859946818,60.1775419856299,0,0
218,1420.85,2169.04,19.663,0.084,6.4,13.0,-0.121,-0.039,0.889,20.255,0.052,5.75,20.9,-0.123,0.157,1.153,8,308.7796167178162,60.159100324433595,0,0
219,2239.7,829.17,19.776,0.028,3.73,38.1,0.005,0.035,0.902,20.113,0.026,3.07,42.2,0.025,0.024,0.978,8,308.79702064798295,60.144146295032876,0,0
220,2282.98,1771.58,19.885,0.037,4.45,29.1,-0.037,0.112,1.184,20.041,0.043,4.75,25.5,-0.043,0.129,1.307,8,308.77825135926497,60.14867455042825,0,0
221,2453.26,380.81,19.802,0.037,5.69,29.7,-0.155,0.072,0.734,19.99,0.053,7.28,20.7,-0.161,0.049,0.752,8,308.80347858771194,60.1397263949134,0,0
222,2878.09,3928.14,19.922,0.024,3.21,44.6,-0.113,0.145,0.321,19.931,0.015,2.54,72.1,-0.072,0.097,0.312,8,308.7300565795963,60.15422614640579,1,0
223,961.97,759.01,19.885,0.028,3.82,38.3,-0.03,0.047,0.929,19.978,0.026,3.21,41.7,-0.073,0.106,0.981,8,308.8118655935776,60.15613554375115,0,0
224,3157.96,1785.62,19.89,0.014,2.35,80.0,-0.039,0.002,0.311,19.873,0.013,2.04,82.6,-0.073,0.002,0.296,8,308.7687559494466,60.14028360404667,1,0
225,2248.91,1397.7,19.886,0.041,4.9,26.7,-0.012,0.18,1.243,20.073,0.042,4.51,25.7,0.032,0.138,1.397,8,308.78587647372814,60.147041856141364,0,0
226,3604.72,2784.6,20.028,0.097,6.44,11.2,-0.049,0.335,1.458,20.268,0.065,6.75,16.8,0.014,0.179,1.275,8,308.7446359504837,60.14120034277963,0,0
227,261.54,3554.35,19.831,0.035,4.47,31.3,-0.026,0.117,0.976,19.984,0.049,6.32,22.2,-0.022,0.014,1.025,8,308.76490397361806,60.1775843348139,0,0
228,2908.93,1458.76,19.997,0.02,3.33,55.3,-0.044,0.034,0.289,19.911,0.013,2.38,81.1,-0.069,-0.006,0.304,8,308.7777316523138,60.14097767704178,1,0
229,712.38,1542.72,20.134,0.021,3.01,50.8,-0.065,0.027,0.488,19.893,0.015,2.45,73.8,-0.063,-0.015,0.469,8,308.79926708727584,60.16266536820108,1,0
230,295.16,2453.0,20.103,0.052,3.79,21.1,0.011,-0.039,1.106,20.062,0.057,5.99,19.2,0.031,0.39,1.333,8,308.7859711463424,60.1714798569662,0,0
231,3670.17,1587.64,20.057,0.017,2.36,64.0,-0.025,0.059,0.538,19.962,0.012,1.92,89.9,-0.018,0.078,0.499,8,308.76720580293824,60.13428955808404,1,0
232,1095.27,1046.89,19.925,0.015,2.77,71.1,-0.069,0.048,0.175,19.977,0.017,2.99,64.4,-0.115,0.055,0.168,8,308.8048638986353,60.15635837388256,1,0
233,255.43,2260.17,19.96,0.014,1.66,77.9,-0.005,0.033,0.449,19.992,0.011,1.81,96.7,-0.005,0.029,0.458,8,308.7901403033715,60.17085194622024,1,0
234,2216.34,2286.8,19.941,0.02,2.08,55.3,-0.04,0.043,0.335,20.048,0.019,3.22,56.8,-0.047,0.034,0.258,8,308.7689397920127,60.152022664501835,1,0
235,470.34,2192.08,20.06,0.021,2.62,51.7,-0.084,0.055,0.142,20.026,0.013,2.35,82.8,-0.09,0.066,0.135,8,308.7891963633653,60.168415730022055,1,0
236,296.12,2449.82,19.902,0.091,7.06,11.9,0.024,0.04,1.202,20.029,0.076,8.89,14.2,0.056,0.476,1.257,8,308.78602285746075,60.17145387911541,0,0
237,926.33,2495.47,20.097,0.012,1.31,88.9,-0.002,-0.037,0.517,19.967,0.008,1.34,128.5,0.003,0.011,0.502,8,308.7784860517772,60.16559721330168,1,0
238,993.91,405.63,19.987,0.016,2.56,67.8,-0.046,0.042,0.437,19.96,0.016,2.54,69.0,-0.078,-0.004,0.381,8,308.8183955635869,60.15397027412609,1,0
239,1174.25,2734.66,19.912,0.025,2.79,43.5,-0.017,0.078,0.582,20.05,0.027,3.65,40.1,-0.045,0.062,0.801,8,308.77122010588545,60.16445395387637,0,0
240,2552.06,2510.91,20.229,0.022,1.81,48.4,-0.023,0.035,0.266,20.036,0.009,1.59,116.7,-0.015,0.008,0.263,8,308.7610450179508,60.14995031491537,1,0
241,278.46,2852.67,20.271,0.17,8.0,6.4,0.198,0.313,1.657,20.107,0.053,5.77,20.5,0.08,0.548,1.302,8,308.7783744399576,60.17373903117726,0,0
242,3336.16,1752.68,20.031,0.02,2.93,53.3,-0.048,0.093,0.605,19.97,0.02,3.04,53.9,-0.054,0.049,0.62,8,308.7675182938777,60.13838679456411,1,0
243,849.85,1211.55,20.068,0.03,4.08,36.4,-0.027,0.117,0.722,20.032,0.028,3.95,38.3,-0.037,0.154,0.768,8,308.804253657456,60.159596719563744,0,0
244,3630.31,2654.76,20.127,0.013,1.27,81.7,-0.012,0.106,0.163,20.045,0.02,3.32,54.6,-0.128,0.088,0.14,8,308.7468899440288,60.14027196685085,1,0
245,1381.93,988.09,19.864,0.035,4.97,31.0,-0.052,0.081,0.855,20.023,0.051,5.48,21.3,-0.098,0.153,0.94,8,308.8029816347138,60.153277105218045,0,0
246,1655.71,807.41,19.978,0.031,4.35,34.7,-0.054,0.051,0.8,20.035,0.031,4.15,34.6,-0.059,0.024,0.826,8,308.8036039526396,60.14968034695702,0,0
247,2937.34,4237.17,20.888,0.018,2.07,61.5,-0.047,0.01,0.0,19.142,0.016,2.67,66.1,-0.017,0.116,0.0,8,308.7234230951043,60.15527214242237,1,1
248,221.97,1362.1,19.991,0.03,4.35,36.7,-0.102,0.061,0.607,19.996,0.029,3.98,37.6,-0.054,0.053,0.755,8,308.80795495222446,60.16645992079131,0,0
249,3449.76,3342.79,20.271,0.021,1.93,51.4,-0.013,0.065,0.75,20.019,0.013,1.89,83.9,-0.016,0.032,0.625,8,308.73541770958286,60.14562600823683,0,0
250,1333.4,588.05,21.993,0.465,12.61,2.3,1.406,0.161,0.049,20.133,0.034,5.64,32.2,-0.3,-0.01,0.01,8,308.8112675168876,60.151645425785446,0,1
251,3359.0,393.95,19.952,0.009,1.58,121.7,-0.025,0.002,0.175,20.01,0.008,1.35,138.6,-0.028,0.015,0.165,8,308.7936725338796,60.131035004967124,1,0
252,2709.27,3643.89,20.098,0.018,0.85,61.0,-0.011,0.011,0.188,20.23,0.013,2.01,84.9,-0.075,0.03,0.188,8,308.7373618626515,60.15437001533407,1,0
253,3724.19,2944.94,19.581,0.082,7.25,13.2,-0.017,0.147,1.06,20.404,0.101,7.65,10.8,0.019,-0.057,1.396,8,308.7402615501234,60.14088488334907,0,0
254,3007.01,2197.02,20.231,0.056,6.15,19.3,-0.078,0.11,0.961,19.996,0.049,6.52,22.1,-0.265,0.083,0.86,8,308.76235182348694,60.14390219128813,0,0
255,1800.32,2631.19,20.057,0.046,4.65,23.5,-0.015,0.131,1.014,20.094,0.04,4.82,27.1,0.0,0.088,1.076,8,308.7666304621531,60.15785423095341,0,0
256,3921.2,3712.53,19.956,0.071,3.68,15.3,0.035,0.084,0.906,20.244,0.032,3.69,34.0,0.009,0.118,1.003,8,308.72326697176976,60.14300129649581,0,0
257,3221.53,3068.7,20.111,0.11,10.32,9.8,-0.213,0.071,1.006,20.11,0.085,11.25,12.7,-0.128,0.514,0.825,8,308.74314930278206,60.14639772793762,0,0
258,848.19,1211.49,19.917,0.029,4.52,37.0,-0.097,0.066,0.623,20.084,0.033,4.37,33.2,-0.151,0.182,0.795,8,308.8042723436909,60.159612459360176,0,0
259,3195.95,861.23,20.068,0.015,2.26,71.0,-0.002,0.058,0.478,20.034,0.011,1.66,94.6,-0.01,0.031,0.502,8,308.7863150122946,60.135065156011436,1,0
260,3504.21,2230.42,19.834,0.04,5.62,27.4,-0.055,0.147,0.945,20.383,0.049,5.02,22.4,-0.056,0.213,1.128,8,308.75646461589196,60.13926687349874,0,0
261,298.45,2449.86,20.349,0.092,6.16,11.8,-0.022,0.024,1.315,20.329,0.11,8.34,9.8,0.043,0.248,1.391,8,308.7859974919012,60.17143155081293,0,0
262,3672.22,1046.84,19.956,0.044,5.02,24.8,-0.007,0.055,1.209,20.256,0.052,5.18,21.0,-0.021,0.193,1.323,8,308.77769000313555,60.13143216067027,0,0
263,1778.39,2701.94,20.191,0.018,2.55,61.2,-0.067,0.092,0.209,19.936,0.012,2.09,89.5,-0.069,0.048,0.198,8,308.7654861119145,60.15843755372556,1,0
264,519.22,3513.7,19.941,0.024,3.45,45.8,-0.045,0.142,0.345,20.086,0.017,2.55,65.5,-0.01,0.058,0.387,8,308.76297682570055,60.174878086596706,1,0
265,3725.14,2942.79,20.015,0.061,7.39,17.7,-0.128,0.041,0.884,20.196,0.038,4.5,29.0,-0.163,0.029,0.832,8,308.7402933351775,60.140864419606636,0,0
266,1943.12,2055.25,19.993,0.03,3.79,36.4,-0.055,0.105,0.954,20.104,0.048,5.81,22.7,-0.059,0.082,1.025,8,308.7763211680265,60.15345088842673,0,0
267,3685.21,1119.92,19.993,0.009,1.5,121.1,-0.01,0.009,0.294,20.125,0.007,1.16,150.9,-0.011,-0.003,0.265,8,308.77613355160975,60.13168999492405,1,0
268,3075.37,3974.16,20.397,0.019,2.43,55.8,-0.046,0.047,0.42,19.813,0.011,2.0,95.3,-0.028,0.009,0.424,8,308.7270843473637,60.15255811280371,1,0
269,1174.01,2732.87,20.097,0.042,3.71,26.0,-0.002,0.252,0.904,20.268,0.033,3.91,32.9,-0.082,0.1,0.857,8,308.7712574439733,60.164446883922395,0,0
270,3247.95,2477.27,20.122,0.042,2.91,26.0,0.003,0.221,1.029,20.188,0.074,7.16,14.7,-0.003,0.208,1.06,8,308.75436675386084,60.14304091894089,0,0
271,3793.68,1172.92,19.89,0.034,4.35,31.6,-0.063,0.056,1.174,20.105,0.047,5.03,23.2,-0.025,0.25,1.366,8,308.77396112298436,60.13091877214698,0,0
272,2250.94,1397.27,19.925,0.034,4.46,32.1,-0.07,0.025,1.057,20.149,0.047,5.23,23.0,-0.04,-0.029,1.242,8,308.7858634238658,60.14701996273161,0,0
273,3865.13,479.94,19.957,0.014,2.33,76.5,-0.015,0.05,0.375,20.217,0.015,2.17,74.0,-0.026,0.04,0.406,8,308.7866677941288,60.12659075038151,1,0
274,2594.86,1552.21,19.961,0.016,2.57,69.7,-0.008,-0.005,0.328,20.214,0.014,2.1,75.9,-0.028,0.001,0.384,8,308.7792264823491,60.14450630007915,1,0
275,3832.1,2972.7,20.027,0.031,4.06,35.4,-0.108,0.047,0.715,20.138,0.031,3.84,34.7,-0.064,0.014,0.912,8,308.73858581868564,60.13998618462234,0,0
276,1641.89,2247.46,19.986,0.059,6.95,18.4,-0.08,0.31,0.856,20.187,0.075,9.03,14.4,-0.127,0.298,0.96,8,308.7757611090192,60.15737357010093,0,0
277,341.2,3412.23,19.954,0.076,8.28,14.3,-0.076,-0.204,1.245,20.309,0.063,6.14,17.2,-0.002,0.397,1.336,8,308.76682840897325,60.17606808696232,0,0
278,2076.87,3713.83,20.168,0.043,3.59,25.3,-0.053,0.119,0.713,20.407,0.016,2.07,66.4,-0.054,0.053,0.582,8,308.74266392213013,60.160856218837125,0,0
279,2449.25,1952.95,20.028,0.04,4.74,27.5,-0.105,0.017,1.127,20.218,0.026,2.89,42.3,-0.089,0.028,1.154,8,308.7729735762628,60.14801779941199,0,0
280,3470.86,2292.33,19.477,0.175,19.52,6.2,1.132,0.397,0.0,28.988,2.39,1.11,0.5,0.101,4.834,0.172,8,308.7556128151669,60.139914241531386,0,0
281,3165.59,414.26,20.031,0.029,3.53,37.5,-0.035,0.076,0.977,20.198,0.028,3.29,39.0,-0.021,0.019,0.978,8,308.7953170902347,60.1330123753935,0,0
282,3108.74,2905.04,20.734,0.143,5.7,7.6,-0.111,-0.213,1.266,20.286,0.064,7.21,16.9,0.006,0.242,0.976,8,308.74751863725925,60.14663104781791,0,0
283,2455.15,377.4,20.086,0.037,4.86,29.4,-0.089,0.221,0.723,20.166,0.034,3.72,32.3,-0.077,0.114,0.692,8,308.8035248936491,60.139690207733054,0,0
284,2286.38,1772.55,20.01,0.054,5.97,20.2,-0.004,0.043,1.352,20.279,0.063,5.54,17.2,0.08,0.135,1.596,8,308.778196661125,60.148646750260234,0,0
285,3935.71,752.58,20.163,0.037,3.92,29.1,-0.076,0.101,1.146,20.174,0.046,4.92,23.7,-0.036,-0.005,1.306,8,308.7806290651302,60.127338994528095,0,0
286,3501.97,2231.29,19.926,0.064,7.62,17.1,0.018,0.167,1.201,20.473,0.069,6.03,15.7,-0.047,0.086,1.439,8,308.75647130476324,60.13929310927517,0,0
287,3450.99,885.07,20.148,0.015,2.44,72.9,-0.084,0.021,0.143,20.08,0.013,2.18,84.5,-0.096,0.06,0.143,8,308.7831637381778,60.13272324036295,1,0
288,1896.95,638.98,20.072,0.01,1.68,113.4,-0.076,0.037,0.061,20.155,0.01,1.64,113.8,-0.071,0.041,0.054,8,308.8043314214441,60.14646263297839,1,0
289,3737.97,1704.29,20.149,0.056,7.01,19.5,-0.177,0.101,0.816,20.157,0.056,6.87,19.5,-0.318,0.233,0.875,8,308.7642252341435,60.1342455593237,0,0
290,3244.53,2505.2,20.117,0.016,2.15,66.9,-0.012,0.031,0.574,20.176,0.012,1.61,93.6,-0.017,0.037,0.598,8,308.75385995017734,60.14322048261814,1,0
291,986.69,4210.28,19.657,0.132,12.58,8.3,1.208,0.281,0.0,27.582,1.785,1.34,0.6,-0.443,-0.847,0.19,8,308.7444965175045,60.17400804674162,0,0
292,3837.2,1732.7,20.05,0.023,3.74,47.2,-0.028,0.091,0.26,20.198,0.016,2.3,69.7,-0.064,0.064,0.339,8,308.76262798910517,60.13343455133014,1,0
293,3260.26,3428.28,19.824,0.074,3.55,14.6,-0.039,0.249,1.204,20.793,0.093,6.7,11.6,0.041,0.156,1.418,8,308.7357511564825,60.14790791707069,0,0
294,2287.44,1770.84,20.035,0.052,6.33,20.8,-0.085,0.005,1.035,20.163,0.05,5.41,21.8,-0.027,0.113,1.105,8,308.7782187190246,60.148627522369154,0,0
295,924.78,1674.9,20.199,0.029,4.61,37.2,-0.144,0.062,0.125,19.967,0.029,4.07,37.8,-0.225,0.08,0.137,8,308.7944561287965,60.16130500856375,1,0
296,3797.47,3171.5,20.015,0.054,5.88,19.9,-0.168,0.004,1.099,20.246,0.06,5.22,18.1,-0.109,0.054,1.258,8,308.7350863987974,60.1413633606931,0,0
297,2263.39,2142.6,20.089,0.044,4.97,24.7,-0.104,0.113,0.859,20.215,0.039,4.56,27.6,-0.112,0.162,0.912,8,308.77124673527743,60.15081092232663,0,0
298,1644.46,2245.09,19.895,0.148,8.5,7.4,-0.27,0.282,0.684,20.482,0.059,6.25,18.3,-0.255,0.248,0.818,8,308.7757800817003,60.15733627171705,0,0
299,1302.65,2927.3,19.902,0.048,6.18,22.4,-0.127,0.21,0.937,20.173,0.055,6.38,19.6,-0.127,0.132,1.007,8,308.76612009063246,60.16422242548736,0,0
300,1372.15,1691.12,20.104,0.047,5.54,23.3,-0.138,0.128,0.971,20.275,0.059,6.19,18.4,-0.133,0.148,1.116,8,308.7894208713022,60.15706292833094,0,0
301,1693.29,2451.51,19.984,0.123,11.53,8.8,0.027,0.42,1.177,20.686,0.127,10.59,8.5,0.317,0.622,1.328,8,308.77125220536595,60.157947000521546,0,0
